Sale_ID,Date,Customer_ID,Bike_Model,Category,Price,Quantity,Discount,Store_Location,Salesperson_ID,Payment_Method,Channel,Customer_Age,Customer_Gender
4840,12/25/2023,8330,Folding Bike,Road,772.13,2,no,Phoenix,183,Cash,Store,24,Male
4841,7/31/2024,4079,Folding Bike,Road,4892.07,2,yes,Phoenix,420,Debit Card,Store,38,Male
4842,3/24/2021,2582,Electric Bike,Electric,1972.56,4,yes,Los Angeles,715,Google Pay,Online,18,Male
4843,12/21/2023,2230,Road Bike,Road,349.29,2,yes,Chicago,434,Google Pay,Online,45,Male
4844,12/16/2022,8649,Cruiser,Off Road,4680.67,2,yes,San Antonio,804,Apple Pay,Online,45,Female
4845,9/27/2023,5678,Folding Bike,Road,510.24,4,no,Los Angeles,102,Debit Card,Store,69,Male
4846,12/18/2023,7100,Folding Bike,Road,2378.35,5,no,New York,612,Apple Pay,Online,65,Male
4847,4/8/2023,8551,BMX,Off Road,1111.55,4,yes,Chicago,540,Apple Pay,Online,56,Male
4848,5/4/2023,6443,BMX,Off Road,3017.62,5,no,San Antonio,483,Cash,Store,45,Female
4849,3/8/2021,3332,Road Bike,Road,2319.21,5,no,Philadelphia,691,Debit Card,Store,50,Female
4850,12/29/2023,1823,Electric Bike,Electric,475.62,2,yes,Chicago,837,Apple Pay,Online,54,Female
4851,5/25/2023,8334,Electric Bike,Electric,2664.27,4,yes,New York,563,Debit Card,Store,63,Male
4852,8/3/2023,9973,Hybrid Bike,Hybrid,2002.22,5,no ,Houston,767,Credit Card,Online,67,Male
4853,8/1/2020,5939,Road Bike,Road,1876.1,4,yes,Phoenix,592,Credit Card,Online,19,Female
4854,9/5/2023,2017,Electric Bike,Electric,2807.09,1,yes,New York,357,Credit Card,Online,56,Male
4855,7/26/2021,8939,BMX,Off Road,1098.74,3,yes,Los Angeles,665,Debit Card,Store,64,Female
4856,11/30/2021,2736,Road Bike,Road,2206.24,1,no,Houston,976,Google Pay,Online,65,Female
4857,10/9/2023,4194,Folding Bike,Road,3277.78,3,yes,San Antonio,307,Apple Pay,Online,31,Male
4858,10/28/2021,9459,Road Bike,Road,4637.52,3,yes,Houston,916,Debit Card,Store,22,Female
4859,1/23/2023,7564,Hybrid Bike,Hybrid,4166.79,2,yes,Chicago,815,Debit Card,Store,55,Male
4860,4/21/2022,3415,Electric Bike,Electric,1856.11,5,yes,New York,989,Credit Card,Online,21,Female
4861,12/12/2021,2764,Electric Bike,Electric,1967.38,3,no,Philadelphia,910,Credit Card,Online,34,Female
4862,5/4/2021,2382,Mountain Bike,Off Road,2500.7,4,no,New York,299,Cash,Store,61,Female
4863,5/2/2021,7449,Hybrid Bike,Hybrid,3802.56,3,yes,Los Angeles,322,Apple Pay,Online,64,Male
4864,10/5/2020,5551,Road Bike,Road,714.74,3,no,Chicago,193,Google Pay,Online,37,Female
4865,4/11/2024,6672,Mountain Bike,Off Road,1524.26,3,no,Houston,712,Google Pay,Online,55,Female
4866,5/14/2024,1721,Cruiser,Off Road,1623.98,1,yes,New York,384,PayPal,Online,46,Female
4867,3/4/2024,6130,BMX,Off Road,4289.95,5,yes,Philadelphia,101,Credit Card,Online,69,Female
4868,3/13/2021,5421,Folding Bike,Road,4733.66,2,no ,Chicago,790,PayPal,Online,58,Female
4869,11/5/2021,3354,Hybrid Bike,Hybrid,2546.95,2,yes,Houston,517,Apple Pay,Online,50,Female
4870,11/26/2020,1985,Mountain Bike,Off Road,1265.08,1,yes,Philadelphia,342,Credit Card,Online,33,Male
4871,4/13/2021,4507,Electric Bike,Electric,4142.13,4,yes,Los Angeles,596,Debit Card,Store,55,Male
4872,9/1/2021,9707,Mountain Bike,Off Road,517.43,5,no,Philadelphia,830,Apple Pay,Online,56,Female
4873,4/2/2021,8066,Cruiser,Off Road,1675.65,2,yes,Philadelphia,305,Cash,Store,43,Female
4874,1/29/2021,1691,BMX,Off Road,2686.24,4,yes,Chicago,101,Debit Card,Store,43,Male
4875,10/31/2021,7884,Hybrid Bike,Hybrid,1749.43,4,yes,Houston,513,Apple Pay,Online,61,Male
4876,1/31/2020,5971,Electric Bike,Electric,3983.83,2,yes,San Antonio,883,PayPal,Online,24,Female
4877,3/8/2024,9923,Mountain Bike,Off Road,3995.41,4,no,San Antonio,520,Debit Card,Store,37,Female
4878,6/24/2020,1904,Electric Bike,Electric,3712.54,3,no,Phoenix,671,PayPal,Online,64,Female
4879,7/6/2024,7358,Electric Bike,Electric,3354.03,3,yes,Phoenix,186,Apple Pay,Online,30,Female
4880,12/12/2023,5858,Electric Bike,Electric,4570.05,1,no,New York,105,Cash,Store,67,Male
4881,3/16/2024,7593,Road Bike,Road,3986.38,2,no,Houston,267,Google Pay,Online,56,Female
4882,6/10/2022,1985,BMX,Off Road,4745.15,3,yes,Houston,512,Google Pay,Online,39,Female
4883,7/6/2023,8646,Hybrid Bike,Hybrid,4777.8,1,yes,New York,694,Google Pay,Online,41,Female
4884,8/26/2024,5967,Mountain Bike,Off Road,2791.86,1,no ,Phoenix,993,Credit Card,Online,28,Male
4885,7/19/2021,9938,BMX,Off Road,4540.22,1,yes,Houston,154,PayPal,Online,27,Male
4886,6/3/2022,4611,Electric Bike,Electric,4528.94,5,yes,Chicago,419,Cash,Store,33,Female
4887,7/31/2024,3081,Folding Bike,Road,753.84,1,yes,Phoenix,799,PayPal,Online,18,Male
4888,7/12/2020,8620,Mountain Bike,Off Road,4636.54,1,no,Phoenix,302,Apple Pay,Online,22,Male
4889,7/14/2022,8954,Electric Bike,Electric,1835.14,1,yes,Los Angeles,259,Debit Card,Store,70,Male
4890,3/29/2021,4230,Folding Bike,Road,3967.41,4,yes,Los Angeles,654,Google Pay,Online,30,Male
4891,6/7/2021,7096,Cruiser,Off Road,4821.2,4,yes,Houston,702,Credit Card,Online,37,Male
4892,4/22/2023,4423,Road Bike,Road,1239.7,5,yes,Houston,625,Credit Card,Online,43,Female
4893,10/27/2022,1237,Road Bike,Road,3560.96,3,no,Philadelphia,882,Apple Pay,Online,32,Female
4894,9/16/2021,5421,Cruiser,Off Road,4720.24,5,no,New York,930,Apple Pay,Online,62,Male
4895,6/11/2022,4451,Road Bike,Road,442.97,5,yes,Houston,763,Apple Pay,Online,69,Female
4896,1/22/2023,5905,Cruiser,Off Road,905.6,5,no,Los Angeles,192,Credit Card,Online,67,Male
4897,4/5/2023,4867,Road Bike,Road,2947.03,5,no,Chicago,282,Debit Card,Store,66,Male
4898,6/25/2022,2275,Mountain Bike,Off Road,1432.13,2,yes,Houston,552,Google Pay,Online,37,Female
4899,1/8/2024,4715,Cruiser,Off Road,4906.3,1,yes,Los Angeles,209,Debit Card,Store,37,Female
4900,7/22/2024,1326,Cruiser,Off Road,591.75,1,no ,New York,980,Google Pay,Online,48,Female
4901,12/18/2022,6658,Hybrid Bike,Hybrid,2640.83,1,yes,San Antonio,524,Credit Card,Online,57,Male
4902,10/11/2022,9626,BMX,Off Road,2875.26,1,yes,New York,733,Google Pay,Online,66,Male
4903,3/22/2021,6695,Mountain Bike,Off Road,3336.08,4,yes,New York,502,Apple Pay,Online,58,Male
4904,10/7/2023,4253,Electric Bike,Electric,4687.34,2,no,Phoenix,682,Credit Card,Online,31,Female
4905,8/22/2022,9313,Electric Bike,Electric,2954.59,3,yes,Los Angeles,531,Debit Card,Store,24,Female
4906,10/5/2022,3673,Folding Bike,Road,4492,5,yes,Phoenix,868,PayPal,Online,67,Female
4907,11/15/2020,9899,Electric Bike,Electric,3841.91,2,yes,Phoenix,187,Cash,Store,53,Male
4908,2/17/2023,2758,Road Bike,Road,2764.89,1,yes,San Antonio,862,Google Pay,Online,56,Male
4909,11/16/2023,8125,Electric Bike,Electric,4357.41,4,no,Philadelphia,913,PayPal,Online,30,Female
4910,3/17/2021,5254,Hybrid Bike,Hybrid,661.82,3,no,Los Angeles,405,Cash,Store,54,Female
4911,6/16/2022,2880,Mountain Bike,Off Road,535.85,2,yes,Los Angeles,110,PayPal,Online,69,Male
4912,7/18/2022,1093,BMX,Off Road,3269.29,3,no,Houston,220,Cash,Store,35,Male
4913,10/1/2023,1973,Electric Bike,Electric,638.3,4,no,Chicago,712,Debit Card,Store,41,Male
4914,9/19/2024,3441,Electric Bike,Electric,2411.74,1,yes,Chicago,836,Google Pay,Online,58,Male
4915,12/4/2022,2273,Hybrid Bike,Hybrid,3133.74,5,yes,Los Angeles,190,Credit Card,Online,69,Female
4916,5/29/2021,6572,Folding Bike,Road,1972.13,3,no ,Phoenix,455,Credit Card,Online,34,Male
4917,9/11/2022,7136,Folding Bike,Road,405.3,3,yes,Philadelphia,775,Credit Card,Online,19,Female
4918,11/25/2021,2383,Hybrid Bike,Hybrid,1093.67,2,yes,Los Angeles,166,Google Pay,Online,63,Male
4919,9/4/2021,4090,BMX,Off Road,4821.95,3,yes,Phoenix,590,Credit Card,Online,19,Female
4920,3/2/2020,6775,Folding Bike,Road,1006.46,4,no,Chicago,665,PayPal,Online,32,Male
4921,3/17/2024,4583,Mountain Bike,Off Road,540.2,3,yes,Los Angeles,606,Credit Card,Online,50,Male
4922,2/29/2020,5044,Cruiser,Off Road,1779.41,5,yes,Chicago,274,Cash,Store,50,Male
4923,10/5/2021,5733,Cruiser,Off Road,3431.49,3,yes,Chicago,521,PayPal,Online,34,Male
4924,3/1/2022,4283,BMX,Off Road,1412.32,2,yes,Houston,997,Google Pay,Online,60,Female
4925,1/12/2023,4207,Electric Bike,Electric,599.11,3,no,Los Angeles,318,PayPal,Online,64,Female
4926,1/9/2022,9383,Hybrid Bike,Hybrid,4479.17,2,no,Philadelphia,196,Google Pay,Online,57,Male
4927,12/24/2020,2174,Folding Bike,Road,389.91,1,yes,Chicago,674,PayPal,Online,18,Male
4928,10/16/2021,8088,Mountain Bike,Off Road,251.11,4,no,Chicago,107,Apple Pay,Online,39,Male
4929,12/22/2023,2944,Folding Bike,Road,3041.05,1,no,San Antonio,808,Cash,Store,21,Female
4930,11/20/2021,8572,Electric Bike,Electric,4627.33,4,yes,San Antonio,632,Apple Pay,Online,21,Female
4931,12/2/2022,8876,Mountain Bike,Off Road,1406.7,2,yes,Phoenix,996,Cash,Store,68,Female
4932,4/19/2023,8992,Mountain Bike,Off Road,3879.61,4,no ,Chicago,460,PayPal,Online,53,Female
4933,3/20/2020,1105,Folding Bike,Road,527.68,5,yes,Phoenix,742,Google Pay,Online,61,Female
4934,8/22/2024,6722,Cruiser,Off Road,2493.83,5,yes,Phoenix,869,Cash,Store,21,Female
4935,4/5/2024,1687,Mountain Bike,Off Road,1521.52,3,yes,Philadelphia,134,Cash,Store,41,Female
4936,6/3/2022,8822,Folding Bike,Road,565.66,1,no,Phoenix,700,Cash,Store,51,Female
4937,5/6/2020,5695,Folding Bike,Road,3646.73,4,yes,San Antonio,398,Debit Card,Store,28,Female
4938,10/29/2022,9783,Electric Bike,Electric,503.62,4,yes,San Antonio,586,PayPal,Online,54,Male
4939,7/17/2024,4264,Folding Bike,Road,2588.28,4,yes,San Antonio,191,Credit Card,Online,20,Female
4940,12/6/2021,7232,Hybrid Bike,Hybrid,3703.31,4,yes,San Antonio,503,Cash,Store,42,Female
4941,4/15/2023,2826,Hybrid Bike,Hybrid,1435.88,5,no,Chicago,775,Credit Card,Online,59,Male
4942,1/16/2020,3381,BMX,Off Road,1145.17,1,no,Chicago,760,Google Pay,Online,33,Female
4943,7/19/2023,8556,Hybrid Bike,Hybrid,4107.8,3,yes,New York,434,Credit Card,Online,66,Male
4944,4/18/2023,4784,Cruiser,Off Road,580.02,3,no,Phoenix,226,Credit Card,Online,68,Female
4945,2/10/2021,1038,Mountain Bike,Off Road,3460.09,4,no,Los Angeles,750,Debit Card,Store,58,Female
4946,10/9/2021,4534,Hybrid Bike,Hybrid,1728.46,1,yes,Phoenix,144,Google Pay,Online,33,Male
4947,6/2/2020,9732,Mountain Bike,Off Road,1728.66,1,yes,Phoenix,469,PayPal,Online,60,Female
4948,3/11/2023,9381,Road Bike,Road,1947.23,3,no ,Chicago,415,Apple Pay,Online,30,Male
4949,9/30/2020,1194,Hybrid Bike,Hybrid,2464.39,3,yes,Phoenix,429,Cash,Store,50,Male
4950,1/15/2020,1058,Cruiser,Off Road,1572.42,4,yes,New York,529,Google Pay,Online,42,Female
4951,5/5/2020,7907,Folding Bike,Road,2130.25,2,yes,Houston,427,Debit Card,Store,22,Female
4952,6/1/2022,4888,Folding Bike,Road,3561.17,1,no,Phoenix,594,PayPal,Online,68,Male
4953,8/31/2021,5664,BMX,Off Road,1747.23,1,yes,Houston,990,Google Pay,Online,70,Male
4954,9/30/2021,8175,Hybrid Bike,Hybrid,3368.2,5,yes,Los Angeles,642,Debit Card,Store,61,Male
4955,11/8/2022,1842,Mountain Bike,Off Road,2428,1,yes,Houston,288,Google Pay,Online,36,Male
4956,2/9/2023,5976,Cruiser,Off Road,1632.96,5,yes,Los Angeles,485,Credit Card,Online,18,Female
4957,2/15/2022,8616,Folding Bike,Road,2456.94,5,no,Philadelphia,319,Apple Pay,Online,34,Male
4958,6/6/2020,5034,Hybrid Bike,Hybrid,3276.75,2,no,Phoenix,379,PayPal,Online,48,Female
4959,2/11/2023,8927,BMX,Off Road,4202.69,2,yes,Houston,590,Apple Pay,Online,66,Male
4960,10/11/2022,7908,Hybrid Bike,Hybrid,4429.92,3,no,Philadelphia,791,PayPal,Online,50,Female
4961,9/29/2021,9780,BMX,Off Road,4302.74,3,no,Chicago,502,Apple Pay,Online,57,Male
4962,8/28/2021,9817,BMX,Off Road,2401.01,4,yes,Houston,489,Debit Card,Store,40,Female
4963,3/17/2024,9401,BMX,Off Road,740.84,1,yes,Phoenix,816,Google Pay,Online,38,Male
4964,1/11/2022,8191,BMX,Off Road,905.79,1,no ,Los Angeles,329,PayPal,Online,26,Female
4965,11/3/2020,3839,Hybrid Bike,Hybrid,4144.62,1,yes,Los Angeles,961,Apple Pay,Online,70,Female
4966,6/18/2020,3899,BMX,Off Road,496.85,5,yes,Chicago,194,Debit Card,Store,68,Male
4967,4/14/2024,4647,Folding Bike,Road,3498.01,4,yes,Chicago,175,PayPal,Online,49,Male
4968,5/6/2020,8306,Mountain Bike,Off Road,2613.69,1,no,Houston,259,Cash,Store,62,Female
4969,1/14/2024,4014,Hybrid Bike,Hybrid,1931.51,5,yes,Chicago,660,Debit Card,Store,65,Male
4970,12/9/2023,8907,Cruiser,Off Road,4200.43,5,yes,San Antonio,254,Apple Pay,Online,23,Male
4971,4/9/2020,2434,Hybrid Bike,Hybrid,416.26,4,yes,Houston,401,PayPal,Online,38,Female
4972,3/19/2021,1179,Mountain Bike,Off Road,2789.3,2,yes,Philadelphia,260,Debit Card,Store,41,Female
4973,3/11/2022,7923,BMX,Off Road,558.25,1,no,Phoenix,799,Cash,Store,37,Female
4974,11/8/2023,6149,Road Bike,Road,4560.67,1,no,San Antonio,971,Apple Pay,Online,65,Female
4975,5/1/2020,7338,Road Bike,Road,1647.66,5,yes,New York,561,Credit Card,Online,21,Female
4976,5/17/2024,8510,Electric Bike,Electric,2979.96,3,no,New York,474,Apple Pay,Online,32,Female
4977,5/16/2022,2175,Cruiser,Off Road,1832.86,5,no,Los Angeles,187,Debit Card,Store,65,Male
4978,5/24/2024,5963,Mountain Bike,Off Road,4395.37,4,yes,San Antonio,854,Google Pay,Online,61,Male
4979,5/31/2022,7326,Mountain Bike,Off Road,2177.14,5,yes,Philadelphia,544,Debit Card,Store,52,Female
4980,6/1/2020,3121,Mountain Bike,Off Road,1112.91,3,no ,Houston,369,Apple Pay,Online,22,Male
4981,1/28/2020,8384,Road Bike,Road,4542.52,3,yes,San Antonio,455,Credit Card,Online,20,Female
4982,12/12/2023,3353,BMX,Off Road,2749.82,2,yes,Phoenix,708,Debit Card,Store,24,Male
4983,3/31/2023,1543,Hybrid Bike,Hybrid,2033.15,5,yes,Houston,131,Google Pay,Online,70,Female
4984,6/29/2024,4034,Electric Bike,Electric,2291.78,4,no,San Antonio,112,Cash,Store,29,Female
4985,1/2/2021,8681,Hybrid Bike,Hybrid,2566.91,3,yes,Phoenix,520,Debit Card,Store,54,Female
4986,7/7/2024,9245,Road Bike,Road,4315.79,4,yes,Philadelphia,842,PayPal,Online,23,Male
4987,8/31/2024,6322,Electric Bike,Electric,1288.88,1,yes,Philadelphia,379,Apple Pay,Online,44,Male
4988,3/20/2021,9252,BMX,Off Road,2863.44,1,yes,Philadelphia,772,PayPal,Online,27,Female
4989,1/1/2021,5108,Mountain Bike,Off Road,3542.62,2,no,San Antonio,359,PayPal,Online,34,Female
4990,11/23/2023,6907,Electric Bike,Electric,3940.48,2,no,Houston,824,Credit Card,Online,43,Male
4991,6/20/2023,8138,Electric Bike,Electric,4366.35,4,yes,Phoenix,837,PayPal,Online,24,Male
4992,8/2/2020,1988,Cruiser,Off Road,1552.45,2,no,Phoenix,947,Apple Pay,Online,33,Female
4993,7/13/2020,1227,BMX,Off Road,2342.95,1,no,Chicago,393,Cash,Store,54,Female
4994,2/15/2020,4869,Electric Bike,Electric,380.9,1,yes,Chicago,226,Credit Card,Online,43,Female
4995,11/28/2023,3119,Hybrid Bike,Hybrid,2515.89,4,yes,Chicago,463,Debit Card,Store,28,Male
4996,8/15/2023,1072,Electric Bike,Electric,2260.26,2,no ,New York,166,Google Pay,Online,25,Female
4997,3/26/2022,5612,Road Bike,Road,3464.97,4,yes,San Antonio,207,Cash,Store,70,Male
4998,5/29/2022,9965,Cruiser,Off Road,1666.08,2,yes,Chicago,396,Debit Card,Store,39,Male
4999,3/8/2021,5120,Hybrid Bike,Hybrid,1355.43,5,yes,Philadelphia,349,Credit Card,Online,31,Female
5000,1/24/2021,5315,Folding Bike,Road,2732.14,2,no,Los Angeles,900,Google Pay,Online,21,Male
5001,4/14/2021,3400,Electric Bike,Electric,3245.38,4,yes,Phoenix,542,PayPal,Online,70,Male
5002,5/5/2021,1586,Folding Bike,Road,4516.24,2,yes,Phoenix,369,Google Pay,Online,48,Female
5003,10/31/2021,7073,Folding Bike,Road,4159.32,4,yes,Phoenix,529,PayPal,Online,36,Female
5004,3/8/2023,2878,Mountain Bike,Off Road,2660.22,1,yes,Los Angeles,578,PayPal,Online,58,Male
5005,12/15/2020,8170,Folding Bike,Road,3331.94,5,no,San Antonio,216,Credit Card,Online,67,Female
5006,8/15/2020,5232,Road Bike,Road,205.45,1,no,Houston,106,Apple Pay,Online,34,Female
5007,9/16/2023,1304,Cruiser,Off Road,4439.36,1,yes,Los Angeles,865,Cash,Store,44,Male
5008,2/13/2020,9809,Cruiser,Off Road,3657.25,5,no,San Antonio,828,PayPal,Online,52,Female
5009,4/25/2023,8018,Mountain Bike,Off Road,1545.33,1,no,Chicago,881,Cash,Store,63,Male
5010,3/15/2023,6804,Road Bike,Road,2106.58,4,yes,San Antonio,903,Apple Pay,Online,63,Male
5011,7/26/2021,9160,BMX,Off Road,4840.92,5,yes,Los Angeles,210,PayPal,Online,29,Female
5012,6/3/2023,7831,Folding Bike,Road,944.31,3,no ,New York,848,Apple Pay,Online,67,Female
5013,9/16/2021,7073,Electric Bike,Electric,3842.34,1,yes,Phoenix,708,Credit Card,Online,38,Female
5014,2/19/2021,5622,BMX,Off Road,2918.4,2,yes,Philadelphia,573,PayPal,Online,33,Female
5015,8/24/2024,9234,Electric Bike,Electric,1500.21,3,yes,Philadelphia,398,Cash,Store,60,Female
5016,4/26/2020,4362,BMX,Off Road,1080.02,3,no,Philadelphia,792,Credit Card,Online,45,Male
5017,12/21/2020,4495,BMX,Off Road,345.66,2,yes,Los Angeles,840,PayPal,Online,63,Male
5018,4/30/2021,2549,Hybrid Bike,Hybrid,4909.73,1,yes,Phoenix,936,Debit Card,Store,44,Female
5019,4/5/2021,2617,Road Bike,Road,3380.56,1,yes,Houston,354,Credit Card,Online,34,Female
5020,9/1/2021,1414,Mountain Bike,Off Road,4469.19,3,yes,Philadelphia,553,Debit Card,Store,23,Male
5021,7/7/2023,1286,Cruiser,Off Road,597.27,1,no,Chicago,135,Credit Card,Online,57,Female
5022,10/27/2020,9467,Road Bike,Road,4090.15,3,no,San Antonio,501,PayPal,Online,35,Male
5023,1/30/2023,2679,Hybrid Bike,Hybrid,2286.99,2,yes,Philadelphia,952,Credit Card,Online,62,Male
5024,6/10/2022,9348,Electric Bike,Electric,881.63,4,no,San Antonio,552,Google Pay,Online,55,Male
5025,10/15/2023,2422,Hybrid Bike,Hybrid,1531.78,2,no,New York,435,Credit Card,Online,51,Male
5026,11/6/2021,2931,BMX,Off Road,4739.64,3,yes,Los Angeles,577,Google Pay,Online,46,Male
5027,12/9/2023,9524,Cruiser,Off Road,3461.28,5,yes,Los Angeles,411,Cash,Store,50,Female
5028,10/29/2020,8340,Mountain Bike,Off Road,3036.3,3,no ,Los Angeles,970,Google Pay,Online,42,Female
5029,5/28/2024,3717,Folding Bike,Road,2278.33,3,yes,San Antonio,746,Credit Card,Online,34,Female
5030,12/24/2023,8762,Cruiser,Off Road,3503.02,2,yes,Philadelphia,692,Credit Card,Online,40,Female
5031,3/29/2021,7994,Road Bike,Road,4003.73,4,yes,Los Angeles,390,Apple Pay,Online,31,Male
5032,1/16/2022,2973,BMX,Off Road,2294.27,5,no,Phoenix,486,Apple Pay,Online,29,Male
5033,12/19/2023,8825,Mountain Bike,Off Road,2481.96,4,yes,Chicago,605,Credit Card,Online,25,Female
5034,7/8/2020,7778,Hybrid Bike,Hybrid,2395.39,4,yes,Los Angeles,608,Debit Card,Store,33,Female
5035,8/18/2020,1640,Electric Bike,Electric,4318.62,2,yes,New York,617,PayPal,Online,67,Female
5036,3/8/2020,3800,BMX,Off Road,4640.53,5,yes,Philadelphia,475,Credit Card,Online,45,Male
5037,1/20/2020,9062,Folding Bike,Road,4012.41,3,no,San Antonio,451,Google Pay,Online,57,Male
5038,10/16/2023,1445,Hybrid Bike,Hybrid,361.25,1,no,Los Angeles,778,Google Pay,Online,44,Male
5039,6/27/2021,3030,BMX,Off Road,4971.17,1,yes,Philadelphia,342,PayPal,Online,31,Male
5040,7/3/2023,7621,Mountain Bike,Off Road,4386.07,2,no,San Antonio,624,Apple Pay,Online,68,Male
5041,3/9/2021,4442,Road Bike,Road,3099.57,5,no,Phoenix,421,Cash,Store,61,Male
5042,5/14/2024,7848,Mountain Bike,Off Road,722.39,4,yes,Chicago,523,PayPal,Online,67,Male
5043,7/7/2021,4958,BMX,Off Road,1224.2,1,yes,Philadelphia,317,Apple Pay,Online,36,Female
5044,1/12/2022,9720,Folding Bike,Road,715.19,4,no ,Los Angeles,717,Google Pay,Online,55,Female
5045,10/24/2021,9877,Electric Bike,Electric,3724.17,3,yes,Chicago,944,Debit Card,Store,62,Female
5046,4/5/2021,4297,Road Bike,Road,4847.65,5,yes,Los Angeles,909,Cash,Store,30,Female
5047,11/26/2020,5995,Mountain Bike,Off Road,929.37,5,yes,Phoenix,935,Google Pay,Online,29,Male
5048,11/27/2020,5296,Road Bike,Road,3453.54,5,no,Chicago,954,PayPal,Online,20,Female
5049,12/20/2022,7960,Road Bike,Road,2489.01,5,yes,San Antonio,594,PayPal,Online,36,Male
5050,5/29/2020,8164,Road Bike,Road,3714.35,4,yes,San Antonio,627,Credit Card,Online,63,Female
5051,6/16/2024,7196,BMX,Off Road,1606.62,4,yes,Houston,857,PayPal,Online,62,Male
5052,6/3/2023,1275,Mountain Bike,Off Road,3519.53,4,yes,Phoenix,309,Debit Card,Store,70,Male
5053,9/17/2023,7657,Cruiser,Off Road,4264.2,4,no,Los Angeles,683,PayPal,Online,66,Male
5054,6/16/2021,8829,Folding Bike,Road,501.54,2,no,Chicago,223,Cash,Store,64,Female
5055,3/31/2023,9930,Mountain Bike,Off Road,3688.17,3,yes,New York,262,Cash,Store,35,Male
5056,11/25/2023,8375,Electric Bike,Electric,2137.48,4,no,Phoenix,751,Debit Card,Store,19,Female
5057,8/4/2022,5072,Mountain Bike,Off Road,3381.35,3,no,Los Angeles,792,Credit Card,Online,43,Male
5058,1/10/2021,1923,Folding Bike,Road,2775.07,2,yes,San Antonio,898,Debit Card,Store,47,Female
5059,11/5/2020,4958,Road Bike,Road,4731.66,3,yes,San Antonio,869,PayPal,Online,24,Male
5060,3/2/2022,3479,Hybrid Bike,Hybrid,2662.81,4,no ,Los Angeles,543,Google Pay,Online,54,Female
5061,7/19/2022,3601,Electric Bike,Electric,804.31,4,yes,New York,626,Cash,Store,63,Female
5062,2/23/2022,6376,Folding Bike,Road,3565.04,4,yes,New York,709,Debit Card,Store,60,Female
5063,8/5/2023,3290,Hybrid Bike,Hybrid,4024.83,1,yes,Houston,393,Google Pay,Online,58,Female
5064,5/11/2024,8361,Mountain Bike,Off Road,1651.53,1,no,Houston,119,Cash,Store,63,Female
5065,7/8/2022,7470,Road Bike,Road,1267.56,4,yes,Chicago,822,Apple Pay,Online,51,Female
5066,4/30/2024,4171,Hybrid Bike,Hybrid,582.52,5,yes,Phoenix,288,Apple Pay,Online,67,Male
5067,11/3/2021,7125,Road Bike,Road,1345.98,3,yes,Los Angeles,232,Google Pay,Online,39,Male
5068,12/13/2023,5789,Road Bike,Road,2094.13,3,yes,San Antonio,742,Debit Card,Store,19,Female
5069,10/18/2021,5394,Road Bike,Road,3653.23,1,no,Chicago,174,PayPal,Online,62,Male
5070,4/17/2024,4717,Cruiser,Off Road,3089.06,1,no,Chicago,885,Debit Card,Store,45,Male
5071,11/6/2022,1949,Electric Bike,Electric,1492.67,5,yes,San Antonio,705,PayPal,Online,43,Male
5072,5/8/2024,3324,BMX,Off Road,2667.68,2,no,New York,283,PayPal,Online,59,Male
5073,5/8/2023,9668,Electric Bike,Electric,4651.18,4,no,New York,245,Debit Card,Store,24,Male
5074,9/10/2021,1771,Cruiser,Off Road,1118.24,1,yes,Phoenix,103,Apple Pay,Online,69,Female
5075,6/18/2021,9178,Road Bike,Road,4750,5,yes,Chicago,236,Cash,Store,36,Female
